Process_ID,Interval,Layer,Sv_mean,Good_samples,Samples_In_Domain
20,3627,11,-67.097619,1,1
20,3627,12,-71.036807,1,1
20,3627,13,-69.921533,1,1
20,3627,14,-63.826098,1,1
20,3627,15,-76.547443,1,1
20,3627,16,-62.285119,1,1
20,3627,17,-74.423314,1,1
20,3627,18,-65.496347,1,1
20,3627,19,-60.655405,1,1
20,3628,4,-66.104044,1,1
20,3628,5,-70.716901,1,1
20,3628,6,-76.429765,1,1
20,3628,7,-82.793417,1,1
20,3628,8,-87.525256,1,1
20,3628,9,-66.257416,1,1
20,3628,10,-56.843514,1,1
20,3628,11,-67.639529,1,1
20,3628,12,-77.534281,1,1
20,3628,13,-65.786470,1,1
20,3628,14,-70.625389,1,1
20,3628,15,-74.205827,1,1
20,3628,16,-76.190126,1,1
20,3628,17,-74.082553,1,1
20,3628,18,-65.531008,1,1
20,3628,19,-62.251775,1,1
20,3629,4,-66.481050,1,1
20,3629,5,-70.073413,1,1
20,3629,6,-80.155490,1,1
20,3629,7,-86.825978,1,1
20,3629,8,-88.598291,1,1
20,3629,9,-75.846193,1,1
20,3629,10,-74.013888,1,1
20,3629,11,-71.820676,1,1
20,3629,12,-77.106244,1,1
20,3629,13,-65.329041,1,1
20,3629,14,-61.410405,1,1
20,3629,15,-66.405794,1,1
20,3629,16,-69.556255,1,1
20,3629,17,-65.378413,1,1
20,3629,18,-65.416585,1,1
20,3629,19,-62.907022,1,1
20,3630,4,-65.598092,1,1
20,3630,5,-71.987558,1,1
20,3630,6,-81.320541,1,1
20,3630,7,-86.144821,1,1
20,3630,8,-86.696549,1,1
20,3630,9,-72.331200,1,1
20,3630,10,-71.685838,1,1
20,3630,11,-73.124910,1,1
20,3630,12,-76.615225,1,1
20,3630,13,-55.693043,1,1
20,3630,14,-61.002751,1,1
20,3630,15,-74.144769,1,1
20,3630,16,-55.075405,1,1
20,3630,17,-72.680524,1,1
20,3630,18,-65.268045,1,1
20,3630,19,-61.328027,1,1
20,3631,4,-68.614078,1,1
20,3631,5,-70.314331,1,1
20,3631,6,-78.958226,1,1
20,3631,7,-65.386894,1,1
20,3631,8,-81.807795,1,1
20,3631,9,-90.974557,1,1
20,3631,10,-61.215001,1,1
20,3631,11,-57.325215,1,1
20,3631,12,-76.484916,1,1
20,3631,13,-52.554101,1,1
20,3631,14,-61.103118,1,1
20,3631,15,-72.451499,1,1
20,3631,16,-70.202550,1,1
20,3631,17,-70.646974,1,1
20,3631,18,-65.156742,1,1
20,3631,19,-62.951339,1,1
20,3632,4,-64.928754,1,1
20,3632,5,-65.088091,1,1
20,3632,6,-79.352216,1,1
20,3632,7,-83.703220,1,1
20,3632,8,-64.279557,1,1
20,3632,9,-85.819388,1,1
20,3632,10,-78.281264,1,1
20,3632,11,-66.810985,1,1
20,3632,12,-67.351792,1,1
20,3632,13,-67.762963,1,1
20,3632,14,-57.998947,1,1
20,3632,15,-61.017120,1,1
20,3632,16,-76.306603,1,1
20,3632,17,-73.819600,1,1
20,3632,18,-64.899543,1,1
20,3632,19,-61.927077,1,1
20,3633,4,-60.272850,1,1
20,3633,5,-68.556546,1,1
20,3633,6,-78.471575,1,1
20,3633,7,-85.723423,1,1
20,3633,8,-82.490749,1,1
20,3633,9,-72.516615,1,1
20,3633,10,-71.066404,1,1
20,3633,11,-69.922822,1,1
20,3633,12,-76.676888,1,1
20,3633,13,-71.472122,1,1
20,3633,14,-65.613871,1,1
20,3633,15,-65.010030,1,1
20,3633,16,-65.883921,1,1
20,3633,17,-74.505555,1,1
20,3633,18,-65.284288,1,1
20,3633,19,-62.755123,1,1
20,3634,4,-68.201835,1,1
20,3634,5,-65.912325,1,1
20,3634,6,-81.040773,1,1
20,3634,7,-84.871237,1,1
20,3634,8,-74.303681,1,1
20,3634,9,-89.252027,1,1
20,3634,10,-72.896582,1,1
20,3634,11,-65.653507,1,1
20,3634,12,-60.875050,1,1
20,3634,13,-61.726270,1,1
20,3634,14,-69.370011,1,1
20,3634,15,-59.074856,1,1
20,3634,16,-63.428985,1,1
20,3634,17,-73.388683,1,1
20,3634,18,-66.596246,1,1
20,3634,19,-62.719634,1,1
20,3635,4,-64.559875,1,1
20,3635,5,-71.830224,1,1
20,3635,6,-80.609625,1,1
20,3635,7,-84.763845,1,1
20,3635,8,-89.563529,1,1
20,3635,9,-60.526062,1,1
20,3635,10,-70.489194,1,1
20,3635,11,-61.591003,1,1
20,3635,12,-78.074553,1,1
20,3635,13,-67.834063,1,1
20,3635,14,-74.177045,1,1
20,3635,15,-61.426287,1,1
20,3635,16,-73.371326,1,1
20,3635,17,-72.205151,1,1
20,3635,18,-65.421935,1,1
20,3635,19,-62.762677,1,1
20,3636,4,-64.002027,1,1
20,3636,5,-69.777772,1,1
20,3636,6,-82.817183,1,1
20,3636,7,-86.344460,1,1
20,3636,8,-88.509886,1,1
20,3636,9,-88.229144,1,1
20,3636,10,-74.214721,1,1
20,3636,11,-71.942008,1,1
20,3636,12,-79.602095,1,1
20,3636,13,-74.592668,1,1
20,3636,14,-66.096822,1,1
20,3636,15,-59.632045,1,1
20,3636,16,-74.975279,1,1
20,3636,17,-72.851186,1,1
20,3636,18,-65.310524,1,1
20,3636,19,-62.461020,1,1
20,3637,4,-65.551024,1,1
20,3637,5,-70.943716,1,1
20,3637,6,-48.351028,1,1
20,3637,7,-87.323770,1,1
20,3637,8,-88.276810,1,1
20,3637,9,-54.413201,1,1
20,3637,10,-71.771846,1,1
20,3637,11,-57.895448,1,1
20,3637,12,-76.529683,1,1
20,3637,13,-75.385668,1,1
20,3637,14,-59.943991,1,1
20,3637,15,-74.901397,1,1
20,3637,16,-76.392441,1,1
20,3637,17,-73.908490,1,1
20,3637,18,-64.969551,1,1
20,3637,19,-64.326540,1,1
20,3638,4,-65.138184,1,1
20,3638,5,-69.135366,1,1
20,3638,6,-67.622051,1,1
20,3638,7,-86.576579,1,1
20,3638,8,-87.027466,1,1
20,3638,9,-84.984674,1,1
20,3638,10,-72.042435,1,1
20,3638,11,-62.099773,1,1
20,3638,12,-55.430679,1,1
20,3638,13,-76.632817,1,1
20,3638,14,-75.713935,1,1
20,3638,15,-72.325832,1,1
20,3638,16,-71.733742,1,1
20,3638,17,-68.252308,1,1
20,3638,18,-66.225184,1,1
20,3638,19,-63.919836,1,1
20,3639,4,-67.745372,1,1
20,3639,5,-68.977212,1,1
20,3639,6,-83.383837,1,1
20,3639,7,-83.042188,1,1
20,3639,8,-59.819357,1,1
20,3639,9,-85.600002,1,1
20,3639,10,-73.989290,1,1
20,3639,11,-62.495476,1,1
20,3639,12,-74.072775,1,1
20,3639,13,-58.423382,1,1
20,3639,14,-61.193011,1,1
20,3639,15,-72.845981,1,1
20,3639,16,-69.565723,1,1
20,3639,17,-73.276802,1,1
20,3639,18,-66.520552,1,1
20,3639,19,-62.645317,1,1
20,3640,4,-64.841778,1,1
20,3640,5,-70.886727,1,1
20,3640,6,-82.283789,1,1
20,3640,7,-88.093047,1,1
20,3640,8,-60.920288,1,1
20,3640,9,-73.688058,1,1
20,3640,10,-74.416241,1,1
20,3640,11,-64.606515,1,1
20,3640,12,-74.819315,1,1
20,3640,13,-66.414030,1,1
20,3640,14,-61.638916,1,1
20,3640,15,-67.758678,1,1
20,3640,16,-56.309395,1,1
20,3640,17,-74.664740,1,1
20,3640,18,-67.798463,1,1
20,3640,19,-63.246042,1,1
20,3641,4,-65.913935,1,1
20,3641,5,-70.343370,1,1
20,3641,6,-83.904145,1,1
20,3641,7,-88.290383,1,1
20,3641,8,-68.421030,1,1
20,3641,9,-67.393250,1,1
20,3641,10,-72.798711,1,1
20,3641,11,-69.237568,1,1
20,3641,12,-63.696522,1,1
20,3641,13,-75.438793,1,1
20,3641,14,-59.927340,1,1
20,3641,15,-55.667341,1,1
20,3641,16,-59.285283,1,1
20,3641,17,-72.486150,1,1
20,3641,18,-68.020440,1,1
20,3641,19,-64.306911,1,1
20,3642,4,-65.438741,1,1
20,3642,5,-70.290227,1,1
20,3642,6,-85.214115,1,1
20,3642,7,-87.243120,1,1
20,3642,8,-62.643951,1,1
20,3642,9,-57.090505,1,1
20,3642,10,-70.976110,1,1
20,3642,11,-68.359257,1,1
20,3642,12,-70.382945,1,1
20,3642,13,-72.978548,1,1
20,3642,14,-63.635934,1,1
20,3642,15,-58.606316,1,1
20,3642,16,-70.063212,1,1
20,3642,17,-65.465383,1,1
20,3642,18,-69.061324,1,1
20,3642,19,-65.159955,1,1
20,3643,4,-65.880679,1,1
20,3643,5,-70.852248,1,1
20,3643,6,-84.585308,1,1
20,3643,7,-81.114491,1,1
20,3643,8,-73.197244,1,1
20,3643,9,-85.889601,1,1
20,3643,10,-73.490833,1,1
20,3643,11,-67.652573,1,1
20,3643,12,-66.866878,1,1
20,3643,13,-67.552024,1,1
20,3643,14,-68.788660,1,1
20,3643,15,-67.216273,1,1
20,3643,16,-63.241919,1,1
20,3643,17,-73.855115,1,1
20,3643,18,-69.442737,1,1
20,3643,19,-63.717003,1,1
20,3644,4,-62.733247,1,1
20,3644,5,-69.470118,1,1
20,3644,6,-80.687910,1,1
20,3644,7,-73.201610,1,1
20,3644,8,-68.342300,1,1
20,3644,9,-88.227836,1,1
20,3644,10,-72.481546,1,1
20,3644,11,-67.879968,1,1
20,3644,12,-64.795533,1,1
20,3644,13,-66.338067,1,1
20,3644,14,-62.731521,1,1
20,3644,15,-70.852748,1,1
20,3644,16,-71.526712,1,1
20,3644,17,-70.650555,1,1
20,3644,18,-67.651803,1,1
20,3644,19,-64.552690,1,1
20,3645,4,-65.809687,1,1
20,3645,5,-66.486459,1,1
20,3645,6,-83.270329,1,1
20,3645,7,-83.099757,1,1
20,3645,8,-84.656914,1,1
20,3645,9,-66.412143,1,1
20,3645,10,-76.559672,1,1
20,3645,11,-66.714926,1,1
20,3645,12,-75.326328,1,1
20,3645,13,-67.137636,1,1
20,3645,14,-53.357890,1,1
20,3645,15,-60.858362,1,1
20,3645,16,-75.457944,1,1
20,3645,17,-76.433493,1,1
20,3645,18,-69.175463,1,1
20,3645,19,-65.142649,1,1
20,3646,4,-66.085593,1,1
20,3646,5,-69.540313,1,1
20,3646,6,-82.530773,1,1
20,3646,7,-85.628234,1,1
20,3646,8,-71.828384,1,1
20,3646,9,-87.830492,1,1
20,3646,10,-50.574975,1,1
20,3646,11,-71.828828,1,1
20,3646,12,-76.464745,1,1
20,3646,13,-71.879209,1,1
20,3646,14,-70.897058,1,1
20,3646,15,-76.144452,1,1
20,3646,16,-70.729396,1,1
20,3646,17,-75.761720,1,1
20,3646,18,-69.760414,1,1
20,3646,19,-62.921558,1,1
20,3647,4,-66.496726,1,1
20,3647,5,-68.108556,1,1
20,3647,6,-80.801029,1,1
20,3647,7,-58.160927,1,1
20,3647,8,-72.005698,1,1
20,3647,9,-76.797500,1,1
20,3647,10,-80.498971,1,1
20,3647,11,-56.295976,1,1
20,3647,12,-74.520118,1,1
20,3647,13,-70.052060,1,1
20,3647,14,-63.446150,1,1
20,3647,15,-75.349585,1,1
20,3647,16,-75.995773,1,1
20,3647,17,-73.199390,1,1
20,3647,18,-70.188706,1,1
20,3647,19,-56.881426,1,1
20,3648,4,-66.717969,1,1
20,3648,5,-67.628867,1,1
20,3648,6,-75.850471,1,1
20,3648,7,-71.802069,1,1
20,3648,8,-63.350985,1,1
20,3648,9,-75.387095,1,1
20,3648,10,-83.806818,1,1
20,3648,11,-71.801678,1,1
20,3648,12,-79.219287,1,1
20,3648,13,-61.668784,1,1
20,3648,14,-66.677403,1,1
20,3648,15,-65.011325,1,1
20,3648,16,-74.345482,1,1
20,3648,17,-69.777922,1,1
20,3648,18,-69.942160,1,1
20,3648,19,-63.200152,1,1
20,3649,4,-68.049731,1,1
20,3649,5,-69.240279,1,1
20,3649,6,-81.341515,1,1
20,3649,7,-81.796169,1,1
20,3649,8,-75.734416,1,1
20,3649,9,-77.305491,1,1
20,3649,10,-83.426909,1,1
20,3649,11,-72.951608,1,1
20,3649,12,-80.889671,1,1
20,3649,13,-70.916643,1,1
20,3649,14,-68.192515,1,1
20,3649,15,-56.296638,1,1
20,3649,16,-64.046950,1,1
20,3649,17,-74.730414,1,1
20,3649,18,-69.878511,1,1
20,3649,19,-62.963507,1,1
20,3650,4,-68.514374,1,1
20,3650,5,-70.570395,1,1
20,3650,6,-79.278399,1,1
20,3650,7,-82.347500,1,1
20,3650,8,-63.850945,1,1
20,3650,9,-60.253460,1,1
20,3650,10,-74.504988,1,1
20,3650,11,-60.513329,1,1
20,3650,12,-58.861349,1,1
20,3650,13,-69.970359,1,1
20,3650,14,-68.776344,1,1
20,3650,15,-73.704955,1,1
20,3650,16,-73.042976,1,1
20,3650,17,-65.007050,1,1
20,3650,18,-69.419033,1,1
20,3650,19,-63.821608,1,1
20,3651,4,-66.735171,1,1
20,3651,5,-70.373735,1,1
20,3651,6,-83.003858,1,1
20,3651,7,-86.111600,1,1
20,3651,8,-86.496153,1,1
20,3651,9,-89.072571,1,1
20,3651,10,-83.701074,1,1
20,3651,11,-55.327979,1,1
20,3651,12,-67.459664,1,1
20,3651,13,-59.878971,1,1
20,3651,14,-60.646385,1,1
20,3651,15,-58.327106,1,1
20,3651,16,-66.547081,1,1
20,3651,17,-72.552985,1,1
20,3651,18,-67.144210,1,1
20,3651,19,-63.477884,1,1
20,3652,4,-66.969023,1,1
20,3652,5,-66.949093,1,1
20,3652,6,-58.112826,1,1
20,3652,7,-84.222279,1,1
20,3652,8,-85.127778,1,1
20,3652,9,-68.215442,1,1
20,3652,10,-75.584763,1,1
20,3652,11,-64.320466,1,1
20,3652,12,-71.951996,1,1
20,3652,13,-55.086463,1,1
20,3652,14,-65.776394,1,1
20,3652,15,-55.669810,1,1
20,3652,16,-68.750011,1,1
20,3652,17,-71.816133,1,1
20,3652,18,-69.024843,1,1
20,3652,19,-64.346705,1,1
20,3653,4,-67.994418,1,1
20,3653,5,-69.067423,1,1
20,3653,6,-78.297452,1,1
20,3653,7,-87.361241,1,1
20,3653,8,-71.325227,1,1
20,3653,9,-72.246289,1,1
20,3653,10,-79.630280,1,1
20,3653,11,-75.815600,1,1
20,3653,12,-79.856302,1,1
20,3653,13,-69.258979,1,1
20,3653,14,-66.765286,1,1
20,3653,15,-66.917642,1,1
20,3653,16,-59.847889,1,1
20,3653,17,-64.524517,1,1
20,3653,18,-70.240021,1,1
20,3653,19,-64.125334,1,1
20,3654,4,-66.224005,1,1
20,3654,5,-67.229880,1,1
20,3654,6,-80.493098,1,1
20,3654,7,-86.492950,1,1
20,3654,8,-76.886121,1,1
20,3654,9,-87.174534,1,1
20,3654,10,-79.625484,1,1
20,3654,11,-67.513694,1,1
20,3654,12,-78.224671,1,1
20,3654,13,-62.302269,1,1
20,3654,14,-71.481442,1,1
20,3654,15,-64.548620,1,1
20,3654,16,-57.540992,1,1
20,3654,17,-71.321306,1,1
20,3654,18,-68.766072,1,1
20,3654,19,-63.975804,1,1
20,3655,4,-69.023527,1,1
20,3655,5,-67.960729,1,1
20,3655,6,-78.510475,1,1
20,3655,7,-68.854386,1,1
20,3655,8,-82.288490,1,1
20,3655,9,-66.947064,1,1
20,3655,10,-65.587451,1,1
20,3655,11,-72.365923,1,1
20,3655,12,-80.955308,1,1
20,3655,13,-74.149825,1,1
20,3655,14,-72.557175,1,1
20,3655,15,-61.882135,1,1
20,3655,16,-68.600421,1,1
20,3655,17,-72.393210,1,1
20,3655,18,-67.964226,1,1
20,3655,19,-63.559878,1,1
20,3656,4,-66.825996,1,1
20,3656,5,-66.333977,1,1
20,3656,6,-77.959253,1,1
20,3656,7,-64.966363,1,1
20,3656,8,-87.609298,1,1
20,3656,9,-88.883474,1,1
20,3656,10,-82.009655,1,1
20,3656,11,-71.930679,1,1
20,3656,12,-80.616841,1,1
20,3656,13,-74.272627,1,1
20,3656,14,-73.600131,1,1
20,3656,15,-54.406268,1,1
20,3656,16,-66.699271,1,1
20,3656,17,-72.835020,1,1
20,3656,18,-68.442911,1,1
20,3656,19,-61.068957,1,1
20,3657,4,-67.080919,1,1
20,3657,5,-67.026367,1,1
20,3657,6,-76.177452,1,1
20,3657,7,-85.303035,1,1
20,3657,8,-88.906170,1,1
20,3657,9,-87.825724,1,1
20,3657,10,-66.679889,1,1
20,3657,11,-75.823843,1,1
20,3657,12,-80.569328,1,1
20,3657,13,-75.510271,1,1
20,3657,14,-67.578219,1,1
20,3657,15,-67.966432,1,1
20,3657,16,-63.639472,1,1
20,3657,17,-73.299520,1,1
20,3657,18,-70.191996,1,1
20,3657,19,-64.059336,1,1
20,3658,4,-68.449668,1,1
20,3658,5,-66.169384,1,1
20,3658,6,-73.542709,1,1
20,3658,7,-70.357014,1,1
20,3658,8,-80.966485,1,1
20,3658,9,-79.408303,1,1
20,3658,10,-70.127324,1,1
20,3658,11,-77.984506,1,1
20,3658,12,-78.965556,1,1
20,3658,13,-74.316818,1,1
20,3658,14,-63.645639,1,1
20,3658,15,-73.146266,1,1
20,3658,16,-67.759965,1,1
20,3658,17,-72.360308,1,1
20,3658,18,-67.715862,1,1
20,3658,19,-64.537434,1,1
20,3659,4,-65.114958,1,1
20,3659,5,-66.791065,1,1
20,3659,6,-73.633462,1,1
20,3659,7,-82.646606,1,1
20,3659,8,-86.901235,1,1
20,3659,9,-89.764172,1,1
20,3659,10,-79.893064,1,1
20,3659,11,-79.314197,1,1
20,3659,12,-75.460061,1,1
20,3659,13,-57.483486,1,1
20,3659,14,-57.032286,1,1
20,3659,15,-70.693786,1,1
20,3659,16,-55.046963,1,1
20,3659,17,-72.982800,1,1
20,3659,18,-67.222215,1,1
20,3659,19,-65.575674,1,1
20,3660,4,-65.525259,1,1
20,3660,5,-66.248517,1,1
20,3660,6,-77.270063,1,1
20,3660,7,-86.778521,1,1
20,3660,8,-79.193744,1,1
20,3660,9,-86.398695,1,1
20,3660,10,-80.873623,1,1
20,3660,11,-80.448122,1,1
20,3660,12,-74.139592,1,1
20,3660,13,-64.399259,1,1
20,3660,14,-61.903461,1,1
20,3660,15,-73.070352,1,1
20,3660,16,-70.718913,1,1
20,3660,17,-72.396697,1,1
20,3660,18,-68.331966,1,1
20,3660,19,-65.010114,1,1
20,3661,4,-65.048649,1,1
20,3661,5,-66.523950,1,1
20,3661,6,-79.105958,1,1
20,3661,7,-82.621924,1,1
20,3661,8,-78.535443,1,1
20,3661,9,-82.289816,1,1
20,3661,10,-84.540572,1,1
20,3661,11,-78.224164,1,1
20,3661,12,-57.530286,1,1
20,3661,13,-61.099893,1,1
20,3661,14,-73.227929,1,1
20,3661,15,-73.718131,1,1
20,3661,16,-71.095458,1,1
20,3661,17,-72.596088,1,1
20,3661,18,-68.266769,1,1
20,3661,19,-63.535514,1,1
20,3662,4,-65.443011,1,1
20,3662,5,-68.112106,1,1
20,3662,6,-80.104224,1,1
20,3662,7,-84.462312,1,1
20,3662,8,-62.607531,1,1
20,3662,9,-66.831515,1,1
20,3662,10,-71.317920,1,1
20,3662,11,-65.558117,1,1
20,3662,12,-75.693943,1,1
20,3662,13,-77.101016,1,1
20,3662,14,-57.701945,1,1
20,3662,15,-66.679408,1,1
20,3662,16,-64.291110,1,1
20,3662,17,-61.198678,1,1
20,3662,18,-68.985675,1,1
20,3662,19,-63.063023,1,1
20,3663,4,-66.820214,1,1
20,3663,5,-69.607693,1,1
20,3663,6,-76.456849,1,1
20,3663,7,-82.295727,1,1
20,3663,8,-85.703063,1,1
20,3663,9,-84.782318,1,1
20,3663,10,-85.285023,1,1
20,3663,11,-76.989075,1,1
20,3663,12,-78.763600,1,1
20,3663,13,-69.562415,1,1
20,3663,14,-65.621703,1,1
20,3663,15,-64.938447,1,1
20,3663,16,-72.552506,1,1
20,3663,17,-68.026186,1,1
20,3663,18,-67.836575,1,1
20,3663,19,-62.708749,1,1
20,3664,4,-67.502850,1,1
20,3664,5,-69.918715,1,1
20,3664,6,-77.990350,1,1
20,3664,7,-86.149982,1,1
20,3664,8,-86.093175,1,1
20,3664,9,-87.169863,1,1
20,3664,10,-76.713692,1,1
20,3664,11,-79.593142,1,1
20,3664,12,-70.674388,1,1
20,3664,13,-65.213197,1,1
20,3664,14,-51.110332,1,1
20,3664,15,-66.434390,1,1
20,3664,16,-63.232492,1,1
20,3664,17,-72.119481,1,1
20,3664,18,-67.193249,1,1
20,3664,19,-64.492107,1,1
20,3665,4,-67.013395,1,1
20,3665,5,-69.371789,1,1
20,3665,6,-78.525813,1,1
20,3665,7,-85.354496,1,1
20,3665,8,-85.236119,1,1
20,3665,9,-87.511993,1,1
20,3665,10,-78.724782,1,1
20,3665,11,-78.966223,1,1
20,3665,12,-77.770416,1,1
20,3665,13,-72.823070,1,1
20,3665,14,-68.364123,1,1
20,3665,15,-70.312097,1,1
20,3665,16,-72.351100,1,1
20,3665,17,-69.275414,1,1
20,3665,18,-67.850632,1,1
20,3665,19,-63.832509,1,1
20,3666,4,-67.207085,1,1
20,3666,5,-69.526770,1,1
20,3666,6,-68.804052,1,1
20,3666,7,-71.164298,1,1
20,3666,8,-86.158941,1,1
20,3666,9,-88.557988,1,1
20,3666,10,-81.004750,1,1
20,3666,11,-78.650423,1,1
20,3666,12,-77.515026,1,1
20,3666,13,-75.865894,1,1
20,3666,14,-60.391997,1,1
20,3666,15,-62.484184,1,1
20,3666,16,-67.101321,1,1
20,3666,17,-65.641224,1,1
20,3666,18,-68.311986,1,1
20,3666,19,-62.839659,1,1
20,3667,4,-68.376538,1,1
20,3667,5,-68.442320,1,1
20,3667,6,-77.544709,1,1
20,3667,7,-71.934386,1,1
20,3667,8,-77.428188,1,1
20,3667,9,-87.608623,1,1
20,3667,10,-81.423632,1,1
20,3667,11,-76.752666,1,1
20,3667,12,-79.503186,1,1
20,3667,13,-62.211576,1,1
20,3667,14,-66.455083,1,1
20,3667,15,-66.836774,1,1
20,3667,16,-61.209273,1,1
20,3667,17,-73.743369,1,1
20,3667,18,-67.148374,1,1
20,3667,19,-64.525072,1,1
20,3668,4,-66.775524,1,1
20,3668,5,-67.592379,1,1
20,3668,6,-76.599225,1,1
20,3668,7,-84.785300,1,1
20,3668,8,-84.851936,1,1
20,3668,9,-85.184996,1,1
20,3668,10,-79.488554,1,1
20,3668,11,-75.751168,1,1
20,3668,12,-70.487777,1,1
20,3668,13,-57.890411,1,1
20,3668,14,-55.860390,1,1
20,3668,15,-61.675229,1,1
20,3668,16,-71.144772,1,1
20,3668,17,-72.977833,1,1
20,3668,18,-68.738971,1,1
20,3668,19,-62.720243,1,1
20,3669,4,-66.793111,1,1
20,3669,5,-67.254361,1,1
20,3669,6,-76.357905,1,1
20,3669,7,-85.901351,1,1
20,3669,8,-87.427342,1,1
20,3669,9,-78.328886,1,1
20,3669,10,-62.378065,1,1
20,3669,11,-50.092128,1,1
20,3669,12,-73.671130,1,1
20,3669,13,-64.713580,1,1
20,3669,14,-74.302476,1,1
20,3669,15,-72.380011,1,1
20,3669,16,-68.204530,1,1
20,3669,17,-66.592194,1,1
20,3669,18,-68.894568,1,1
20,3669,19,-62.782462,1,1
20,3670,4,-66.518857,1,1
20,3670,5,-68.258083,1,1
20,3670,6,-77.626603,1,1
20,3670,7,-77.030428,1,1
20,3670,8,-75.910002,1,1
20,3670,9,-85.713368,1,1
20,3670,10,-73.412083,1,1
20,3670,11,-61.879091,1,1
20,3670,12,-60.421499,1,1
20,3670,13,-55.556430,1,1
20,3670,14,-73.622461,1,1
20,3670,15,-61.973034,1,1
20,3670,16,-57.610201,1,1
20,3670,17,-72.677300,1,1
20,3670,18,-67.953120,1,1
20,3670,19,-63.884942,1,1
20,3671,4,-69.609411,1,1
20,3671,5,-68.318988,1,1
20,3671,6,-76.398132,1,1
20,3671,7,-87.691956,1,1
20,3671,8,-87.453949,1,1
20,3671,9,-77.407246,1,1
20,3671,10,-77.601417,1,1
20,3671,11,-74.483452,1,1
20,3671,12,-70.738182,1,1
20,3671,13,-69.319948,1,1
20,3671,14,-60.878370,1,1
20,3671,15,-65.428568,1,1
20,3671,16,-62.904824,1,1
20,3671,17,-69.337517,1,1
20,3671,18,-69.765509,1,1
20,3671,19,-63.240403,1,1
20,3672,4,-67.698357,1,1
20,3672,5,-69.748152,1,1
20,3672,6,-77.801718,1,1
20,3672,7,-57.478361,1,1
20,3672,8,-66.226054,1,1
20,3672,9,-83.271707,1,1
20,3672,10,-79.735478,1,1
20,3672,11,-70.725477,1,1
20,3672,12,-63.549293,1,1
20,3672,13,-72.284484,1,1
20,3672,14,-68.029811,1,1
20,3672,15,-73.350257,1,1
20,3672,16,-75.560299,1,1
20,3672,17,-74.123470,1,1
20,3672,18,-71.276067,1,1
20,3672,19,-62.048322,1,1
20,3673,4,-68.357940,1,1
20,3673,5,-68.512743,1,1
20,3673,6,-74.695840,1,1
20,3673,7,-85.227011,1,1
20,3673,8,-63.224519,1,1
20,3673,9,-82.199136,1,1
20,3673,10,-80.558576,1,1
20,3673,11,-76.118814,1,1
20,3673,12,-58.906346,1,1
20,3673,13,-78.050837,1,1
20,3673,14,-58.001130,1,1
20,3673,15,-71.441676,1,1
20,3673,16,-66.999195,1,1
20,3673,17,-69.098326,1,1
20,3673,18,-70.732908,1,1
20,3673,19,-63.095471,1,1
20,3674,4,-68.711929,1,1
20,3674,5,-69.765766,1,1
20,3674,6,-76.785267,1,1
20,3674,7,-86.199156,1,1
20,3674,8,-89.526658,1,1
20,3674,9,-74.455100,1,1
20,3674,10,-80.678410,1,1
20,3674,11,-73.849111,1,1
20,3674,12,-67.188812,1,1
20,3674,13,-61.556315,1,1
20,3674,14,-59.425159,1,1
20,3674,15,-56.341075,1,1
20,3674,16,-62.244816,1,1
20,3674,17,-74.556291,1,1
20,3674,18,-69.144599,1,1
20,3674,19,-64.188673,1,1
20,3675,4,-68.331977,1,1
20,3675,5,-68.728955,1,1
20,3675,6,-77.669962,1,1
20,3675,7,-81.504850,1,1
20,3675,8,-88.874436,1,1
20,3675,9,-72.914877,1,1
20,3675,10,-79.332246,1,1
20,3675,11,-76.049893,1,1
20,3675,12,-79.682023,1,1
20,3675,13,-64.200350,1,1
20,3675,14,-56.012939,1,1
20,3675,15,-65.430111,1,1
20,3675,16,-64.400570,1,1
20,3675,17,-62.282035,1,1
20,3675,18,-66.893240,1,1
20,3675,19,-63.305717,1,1
20,3676,4,-67.162824,1,1
20,3676,5,-68.965636,1,1
20,3676,6,-72.820755,1,1
20,3676,7,-85.847234,1,1
20,3676,8,-65.537408,1,1
20,3676,9,-87.997307,1,1
20,3676,10,-83.457570,1,1
20,3676,11,-78.403493,1,1
20,3676,12,-62.227846,1,1
20,3676,13,-72.227902,1,1
20,3676,14,-60.475687,1,1
20,3676,15,-65.943964,1,1
20,3676,16,-62.082468,1,1
20,3676,17,-70.056465,1,1
20,3676,18,-67.821313,1,1
20,3676,19,-61.689851,1,1
20,3677,4,-67.774777,1,1
20,3677,5,-69.375539,1,1
20,3677,6,-77.020993,1,1
20,3677,7,-84.032738,1,1
20,3677,8,-89.519137,1,1
20,3677,9,-89.016822,1,1
20,3677,10,-81.524832,1,1
20,3677,11,-73.290386,1,1
20,3677,12,-66.213236,1,1
20,3677,13,-66.425818,1,1
20,3677,14,-71.085894,1,1
20,3677,15,-67.484833,1,1
20,3677,16,-63.224314,1,1
20,3677,17,-69.224795,1,1
20,3677,18,-68.253588,1,1
20,3677,19,-64.190182,1,1
20,3678,4,-66.821317,1,1
20,3678,5,-70.677223,1,1
20,3678,6,-72.168153,1,1
20,3678,7,-84.932102,1,1
20,3678,8,-60.768622,1,1
20,3678,9,-71.268440,1,1
20,3678,10,-81.101145,1,1
20,3678,11,-78.645991,1,1
20,3678,12,-70.107628,1,1
20,3678,13,-68.361990,1,1
20,3678,14,-75.280244,1,1
20,3678,15,-65.184970,1,1
